customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at
MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98101,West,9,2177.26,163.4,2020-01-15,SILVER,mike.caudle@example.com,2020-01-15 06:30:00+00:00
KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,5,2171.96,114.31,2017-11-08,SILVER,kean.nguyen@example.com,2019-12-31 22:00:00+00:00
DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,8,2171.6,431.37,2017-12-09,SILVER,daniel.byrd@unknown.local,2019-12-31 22:00:00+00:00
TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,6,2163.62,260.87,2016-08-13,SILVER,theresa.swint@example.com,2019-12-31 22:00:00+00:00
HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,00000,West,7,2163.3,270.86,2017-10-22,SILVER,helen.abelman@example.com,2019-12-31 22:00:00+00:00
EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,4,2162.17,387.02,2017-03-03,SILVER,ed.jacobs@example.com,2019-12-31 22:00:00+00:00
NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,10,2161.98,788.95,2017-04-30,SILVER,neoma.murray@example.com,2019-12-31 22:00:00+00:00
JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,5,2152.35,-266.55,2017-09-04,SILVER,john.dryer@example.com,2019-12-31 22:00:00+00:00
CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,4,2148.85,74.4,2017-11-03,SILVER,clay.rozendal@example.com,2019-12-31 22:00:00+00:00
TP-21565,Tracy Poddar,Home Office,United States,Eugene,Oregon,97405,West,7,2144.31,145.2,2020-01-15,SILVER,tracy.poddar@example.com,2020-01-15 06:30:00+00:00
DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,7,2139.79,540.54,2017-05-27,SILVER,duane.noonan@example.com,2019-12-31 22:00:00+00:00
KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,6,2120.95,846.12,2016-11-18,SILVER,karen.carlisle@example.com,2019-12-31 22:00:00+00:00
BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,6,2110.65,595.95,2020-01-15,SILVER,benjamin.farhat@example.com,2020-01-15 06:30:00+00:00
SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,2,2096.39,260.63,2015-11-26,SILVER,stefanie.holloman@example.com,2019-12-31 22:00:00+00:00
LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,5,2095.06,86.78,2017-11-06,SILVER,liz.carlisle@example.com,2019-12-31 22:00:00+00:00
CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,06010,East,5,2085.34,290.45,2020-01-15,SILVER,christine.abelman@example.com,2020-01-15 06:30:00+00:00
TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,4,2074.66,365.72,2017-09-07,SILVER,trudy.glocke@example.com,2019-12-31 22:00:00+00:00
ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,7,2071.91,409.51,2017-12-01,SILVER,max.ludwig@example.com,2019-12-31 22:00:00+00:00
TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,5,2054.14,48.7,2017-07-11,SILVER,tom.stivers@example.com,2019-12-31 22:00:00+00:00
AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,07055,East,7,2052.91,317.97,2017-11-19,SILVER,art.ferguson@example.com,2019-12-31 22:00:00+00:00
CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,5,2033.97,426.66,2017-11-20,SILVER,carlos.daly@example.com,2019-12-31 22:00:00+00:00
NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,7,2031.47,388.21,2017-09-07,SILVER,nicole.fjeld@example.com,2019-12-31 22:00:00+00:00
DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,4,2012.52,483.04,2016-04-02,SILVER,denny.joy@example.com,2019-12-31 22:00:00+00:00
CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,7,2007.69,439.05,2020-01-15,SILVER,cynthia.delaney@example.com,2020-01-15 06:30:00+00:00
VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,6,2005.6,371.24,2017-11-06,SILVER,victoria.brennan@example.com,2019-12-31 22:00:00+00:00
HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,7,1990.31,373.86,2017-11-30,SILVER,harold.pawlan@example.com,2019-12-31 22:00:00+00:00
DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,7,1989.05,438.8,2017-11-27,SILVER,doug.bickford@example.com,2019-12-31 22:00:00+00:00
PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,9,1987.16,334.52,2017-11-03,SILVER,paul.gonzalez@example.com,2020-01-15 06:30:00+00:00
NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,00000,Central,9,1972.6,117.64,2017-12-11,SILVER,nona.balk@example.com,2019-12-31 22:00:00+00:00
SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,6,1966.65,332.87,2017-11-30,SILVER,scott.williamson@example.com,2019-12-31 22:00:00+00:00
LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,4,1961.93,557.17,2016-11-11,SILVER,lisa.decherney@example.com,2019-12-31 22:00:00+00:00
CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,00000,Central,8,1949.2,272.39,2017-12-04,SILVER,christy.brittain@example.com,2019-12-31 22:00:00+00:00
IS-20154,Ivan Sokolov,Corporate,United States,San Diego,California,92024,West,6,1920.13,148.95,2020-01-15,SILVER,ivan.sokolov@example.com,2020-01-15 06:30:00+00:00
JF-15355,Jay Fein,Consumer,United States,San Diego,California,00000,West,6,1911.84,330.2,2017-09-16,SILVER,jay.fein@example.com,2019-12-31 22:00:00+00:00
ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,8,1908.45,77.81,2017-12-02,SILVER,max.engle@example.com,2019-12-31 22:00:00+00:00
SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,8,1903.49,106.89,2017-12-28,SILVER,susan.vittorini@example.com,2019-12-31 22:00:00+00:00
KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,6,1888.96,328.59,2017-11-19,SILVER,katherine.ducich@unknown.local,2019-12-31 22:00:00+00:00
GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,4,1888.07,230.94,2017-12-25,SILVER,giulietta.dortch@example.com,2019-12-31 22:00:00+00:00
SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South,8,1884.8,-119.01,2017-06-30,SILVER,sheri.gordon@example.com,2019-12-31 22:00:00+00:00
LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,5,1879.31,-382.81,2017-08-20,SILVER,lisa.ryan@example.com,2019-12-31 22:00:00+00:00
SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,7,1875.0,379.56,2017-11-24,SILVER,shaun.chance@example.com,2019-12-31 22:00:00+00:00
BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,6,1874.17,107.57,2017-11-24,SILVER,brooke.gillingham@example.com,2019-12-31 22:00:00+00:00
SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,9,1872.44,268.48,2016-12-09,SILVER,stephanie.phelps@example.com,2019-12-31 22:00:00+00:00
NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,5,1869.58,313.63,2017-11-12,SILVER,nat.gilpin@example.com,2019-12-31 22:00:00+00:00
SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,07501,East,6,1860.42,-716.86,2017-09-10,SILVER,skye.norling@unknown.local,2019-12-31 22:00:00+00:00
PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,5,1840.18,247.62,2017-11-24,SILVER,patrick.ryan@example.com,2019-12-31 22:00:00+00:00
AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,7,1839.24,521.14,2017-10-06,SILVER,ashley.jarboe@example.com,2019-12-31 22:00:00+00:00
PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,4,1832.06,272.68,2017-12-28,SILVER,pamela.coakley@example.com,2019-12-31 22:00:00+00:00
NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,5,1821.74,-359.02,2017-06-09,SILVER,noah.childs@example.com,2019-12-31 22:00:00+00:00
JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,5,1804.15,502.61,2017-11-23,SILVER,janet.molinari@unknown.local,2019-12-31 22:00:00+00:00
JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,10,1791.6,156.05,2017-12-23,SILVER,jennifer.braxton@example.com,2019-12-31 22:00:00+00:00
AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,4,1790.51,435.83,2017-04-15,SILVER,andrew.allen@example.com,2019-12-31 22:00:00+00:00
KE-16420,Katrina Edelman,Corporate,United States,Los Angeles,California,90008,West,8,1771.07,397.88,2017-12-04,SILVER,katrina.edelman@example.com,2019-12-31 23:45:00+00:00
CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,6,1770.94,208.59,2016-09-29,SILVER,chad.cunningham@unknown.local,2019-12-31 22:00:00+00:00
DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,4,1762.21,193.33,2017-09-28,SILVER,darrin.sayre@example.com,2019-12-31 22:00:00+00:00
MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,5,1758.3,456.86,2017-12-23,SILVER,monica.federle@unknown.local,2019-12-31 22:00:00+00:00
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,7,1744.7,365.22,2017-12-18,SILVER,aaron.hawkins@example.com,2019-12-31 22:00:00+00:00
LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,9,1739.69,316.52,2016-12-10,SILVER,logan.haushalter@example.com,2019-12-31 22:00:00+00:00
BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,6,1738.41,247.0,2017-06-10,SILVER,ben.wallace@unknown.local,2019-12-31 22:00:00+00:00
VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,2,1736.6,-224.09,2015-04-05,SILVER,valerie.takahito@example.com,2019-12-31 22:00:00+00:00
AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,7,1735.51,-2.31,2017-10-31,SILVER,adrian.hane@example.com,2019-12-31 22:00:00+00:00
MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West,7,1734.57,273.86,2017-12-11,SILVER,mike.vittorini@example.com,2019-12-31 22:00:00+00:00
JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,7,1733.44,356.54,2017-09-19,SILVER,jessica.myrick@unknown.local,2019-12-31 22:00:00+00:00
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,00000,East,6,1727.65,139.2,2017-04-20,SILVER,brad.eason@example.com,2019-12-31 22:00:00+00:00
SW-20245,Scot Wooten,Consumer,United States,Seattle,Washington,98101,West,11,1715.38,-22.93,2020-01-15,SILVER,scot.wooten@example.com,2020-01-15 06:30:00+00:00
DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,4,1711.69,438.91,2017-06-26,SILVER,denny.blanton@example.com,2019-12-31 22:00:00+00:00
JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,9,1707.71,309.71,2017-09-19,SILVER,julie.prescott@example.com,2019-12-31 22:00:00+00:00
TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,4,1707.29,224.89,2017-11-25,SILVER,tracy.zic@unknown.local,2019-12-31 22:00:00+00:00
BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,07501,East,6,1697.86,647.38,2017-10-02,SILVER,becky.pak@example.com,2019-12-31 22:00:00+00:00
MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,6,1694.07,247.43,2016-11-12,SILVER,maurice.satty@example.com,2019-12-31 23:45:00+00:00
DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South,5,1687.04,-107.35,2017-12-23,SILVER,darren.koutras@unknown.local,2019-12-31 22:00:00+00:00
RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,5,1686.92,-445.7,2017-10-30,SILVER,ryan.akin@example.com,2019-12-31 22:00:00+00:00
RS-20203,Ruby Sullivan,Home Office,United States,Phoenix,Arizona,85023,West,9,1685.15,226.76,2020-01-15,SILVER,ruby.sullivan@example.com,2020-01-15 06:30:00+00:00
CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,5,1679.72,211.26,2016-11-24,SILVER,cathy.armstrong@example.com,2019-12-31 22:00:00+00:00
CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,6,1673.89,214.46,2017-08-21,SILVER,candace.mcmahon@example.com,2019-12-31 22:00:00+00:00
CC-20273,Cleo Costa,Consumer,United States,Atlanta,Georgia,30318,South,3,1670.69,417.41,2020-01-15,SILVER,cleo.costa@example.com,2020-01-15 06:30:00+00:00
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,11,1669.6,354.47,2020-01-15,SILVER,ross.devincentis@example.com,2020-01-15 06:30:00+00:00
JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,7,1669.14,429.75,2017-11-23,SILVER,jennifer.patt@example.com,2020-01-15 06:30:00+00:00
CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,4,1661.61,409.07,2017-12-22,SILVER,chad.mcguire@example.com,2020-01-15 06:30:00+00:00
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,9,1659.44,154.85,2017-11-21,SILVER,cindy.chapman@example.com,2019-12-31 22:00:00+00:00
EB-13975,Erica Bern,Corporate,United States,Fairfield,California,00000,West,4,1643.26,162.88,2017-12-30,SILVER,erica.bern@example.com,2019-12-31 22:00:00+00:00
FL-20147,Freya Larsen,Consumer,United States,Phoenix,Arizona,85023,West,8,1639.93,455.06,2020-01-15,SILVER,freya.larsen@example.com,2020-01-15 06:30:00+00:00
AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,8,1638.55,285.79,2017-11-19,SILVER,anne.pryor@example.com,2019-12-31 22:00:00+00:00
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,6,1622.02,154.95,2017-07-23,SILVER,annie.zypern@example.com,2019-12-31 22:00:00+00:00
PM-18940,Paul MacIntyre,Consumer,United States,Boston,Massachusetts,02108,East,4,1606.93,226.42,2020-01-15,SILVER,paul.macintyre@example.com,2020-01-15 06:30:00+00:00
TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,7,1602.38,260.62,2017-01-15,SILVER,tim.brockman@unknown.local,2019-12-31 22:00:00+00:00
CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,4,1600.55,306.92,2017-10-13,SILVER,craig.reiter@example.com,2019-12-31 22:00:00+00:00
IK-20049,Isha Kapoor,Corporate,United States,Atlanta,Georgia,30318,South,11,1598.01,389.93,2020-01-15,SILVER,isha.kapoor@example.com,2020-01-15 06:30:00+00:00
AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,4,1587.45,-378.55,2017-11-05,SILVER,alan.haines@example.com,2019-12-31 22:00:00+00:00
CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,East,9,1582.11,-338.43,2017-10-09,SILVER,cyma.kinney@example.com,2019-12-31 22:00:00+00:00
JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,5,1571.52,209.28,2017-12-24,SILVER,james.lanier@unknown.local,2019-12-31 22:00:00+00:00
KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,9,1569.46,49.72,2017-03-09,SILVER,karl.braun@example.com,2019-12-31 22:00:00+00:00
GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,11,1568.44,7.84,2017-10-29,SILVER,george.bell@example.com,2019-12-31 22:00:00+00:00
ON-18715,Odella Nelson,Unknown,United States,Clinton,Maryland,20735,East,9,1567.52,-5.89,2016-11-15,SILVER,odella.nelson@example.com,2019-12-31 22:00:00+00:00
MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,9,1560.05,189.03,2017-12-03,SILVER,mark.van.huff@example.com,2019-12-31 22:00:00+00:00
MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,10,1548.7,212.42,2017-11-12,SILVER,maria.bertelson@example.com,2019-12-31 22:00:00+00:00
CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,3,1537.24,195.15,2016-02-08,SILVER,cathy.hwang@example.com,2019-12-31 22:00:00+00:00
BD-11725,Bruce Degenhardt,Unknown,United States,Lafayette,Louisiana,70506,South,6,1526.5,333.98,2017-09-28,SILVER,bruce.degenhardt@example.com,2019-12-31 22:00:00+00:00
KA-16525,Kelly Andreada,Unknown,United States,New York City,New York,10035,East,7,1519.51,234.92,2017-11-24,SILVER,kelly.andreada@example.com,2019-12-31 22:00:00+00:00
AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,4,1515.86,-274.96,2017-11-10,SILVER,ann.blume@example.com,2019-12-31 22:00:00+00:00
DL-12865,Dan Lawera,Consumer,United States,Unknown,California,90805,West,8,1503.11,322.24,2017-09-21,SILVER,dan.lawera@example.com,2019-12-31 22:00:00+00:00
DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,3,1497.61,-49.24,2020-01-15,SILVER,david.philippe@example.com,2020-01-15 06:30:00+00:00
ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,5,1493.94,249.13,2017-06-11,SILVER,zuschuss.donatelli@example.com,2019-12-31 22:00:00+00:00
CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,6,1475.14,91.2,2017-12-22,SILVER,charlotte.melton@example.com,2019-12-31 22:00:00+00:00
LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,6,1469.45,161.76,2017-12-09,SILVER,laurel.elliston@example.com,2019-12-31 22:00:00+00:00
TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,5,1467.88,390.21,2017-09-02,SILVER,ted.butterfield@example.com,2019-12-31 22:00:00+00:00
PN-18775,Parhena Norris,Unknown,United States,Clarksville,Tennessee,37042,South,8,1467.15,192.04,2017-11-30,SILVER,parhena.norris@example.com,2019-12-31 22:00:00+00:00
RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,3,1460.19,269.69,2017-09-02,SILVER,ralph.kennedy@example.com,2019-12-31 22:00:00+00:00
BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,5,1459.34,340.71,2017-12-21,SILVER,bradley.nguyen@unknown.local,2019-12-31 22:00:00+00:00
DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,Unknown,8,1458.26,288.87,2017-12-08,SILVER,delfina.latchford@example.com,2019-12-31 22:00:00+00:00
PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,8,1456.95,280.66,2017-09-24,SILVER,philip.brown@example.com,2019-12-31 22:00:00+00:00
AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011,East,4,1455.04,-152.76,2015-09-07,SILVER,andy.gerbode@example.com,2019-12-31 22:00:00+00:00
RM-19375,Raymond Messe,Consumer,United States,Unknown,Vermont,05408,East,6,1453.47,392.15,2017-01-19,SILVER,raymond.messe@example.com,2019-12-31 22:00:00+00:00
TM-20294,Theo Mensah,Consumer,United States,Chicago,Illinois,60610,Central,9,1444.99,287.8,2020-01-15,SILVER,theo.mensah@example.com,2020-01-15 06:30:00+00:00
PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,2,1441.15,-798.7,2016-09-03,SILVER,paul.knutson@example.com,2019-12-31 22:00:00+00:00
TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,9,1434.55,88.19,2017-11-23,SILVER,tamara.dahlen@example.com,2019-12-31 22:00:00+00:00
JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,4,1428.73,154.06,2016-09-25,SILVER,julia.west@example.com,2019-12-31 22:00:00+00:00
MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,7,1428.23,117.81,2017-11-16,SILVER,mick.brown@example.com,2019-12-31 22:00:00+00:00
TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,8,1427.04,278.74,2017-06-30,SILVER,thomas.thornton@example.com,2019-12-31 22:00:00+00:00
RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,10,1419.74,207.33,2017-12-09,SILVER,roger.demir@example.com,2019-12-31 22:00:00+00:00
NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,00000,West,4,1418.09,343.64,2017-11-02,SILVER,nancy.lomonaco@example.com,2019-12-31 22:00:00+00:00
JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,4,1417.65,-175.55,2017-09-02,SILVER,jill.stevenson@example.com,2019-12-31 22:00:00+00:00
KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,5,1415.34,279.03,2020-01-15,SILVER,katrina.bavinger@example.com,2020-01-15 06:30:00+00:00
MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,3,1409.39,-398.79,2016-06-23,SILVER,maureen.gnade@example.com,2019-12-31 23:45:00+00:00
GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,11,1398.38,136.71,2017-12-25,SILVER,guy.armstrong@example.com,2019-12-31 22:00:00+00:00
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Unknown,3,1397.87,83.27,2017-10-06,SILVER,cyra.reiten@example.com,2019-12-31 22:00:00+00:00
NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,5,1395.94,217.09,2017-11-12,SILVER,nathan.gelder@example.com,2019-12-31 22:00:00+00:00
JE-15475,Jeremy Ellison,Consumer,United States,Unknown,Texas,77095,Central,6,1388.68,276.22,2017-06-20,SILVER,jeremy.ellison@example.com,2019-12-31 22:00:00+00:00
TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,00000,West,5,1387.56,-136.41,2017-03-20,SILVER,troy.blackwell@example.com,2019-12-31 22:00:00+00:00
FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,01841,East,7,1383.14,394.74,2017-11-26,SILVER,frank.gastineau@example.com,2019-12-31 22:00:00+00:00
MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,4,1379.72,178.4,2017-07-15,SILVER,magdelene.morse@example.com,2019-12-31 23:45:00+00:00
DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,3,1376.79,199.77,2016-09-05,SILVER,don.miller@example.com,2019-12-31 22:00:00+00:00
GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,2,1361.24,-95.45,2016-12-08,SILVER,gene.hale@example.com,2019-12-31 22:00:00+00:00
SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,3,1348.02,157.67,2017-06-12,SILVER,sarah.bern@example.com,2019-12-31 22:00:00+00:00
LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,5,1346.77,-44.88,2016-12-04,SILVER,liz.mackendrick@example.com,2019-12-31 22:00:00+00:00
SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,6,1341.04,-23.51,2017-12-01,SILVER,sarah.jordon@example.com,2019-12-31 22:00:00+00:00
BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,10,1338.84,137.74,2017-05-26,SILVER,bryan.mills@example.com,2019-12-31 22:00:00+00:00
BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,4,1333.88,-291.38,2017-11-21,SILVER,barry.franz@example.com,2019-12-31 22:00:00+00:00
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,8,1324.03,332.35,2017-12-15,SILVER,saphhira.shifley@example.com,2019-12-31 22:00:00+00:00
DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,7,1322.03,108.76,2017-09-07,SILVER,dario.medina@example.com,2019-12-31 22:00:00+00:00
MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,4,1319.45,-23.68,2017-06-10,SILVER,michelle.tran@example.com,2019-12-31 22:00:00+00:00
SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,06824,East,5,1318.78,68.1,2017-04-21,SILVER,shirley.jackson@example.com,2019-12-31 22:00:00+00:00
MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,4,1315.44,122.36,2017-07-28,SILVER,matt.hagelstein@example.com,2019-12-31 23:45:00+00:00
TC-21145,Theresa Coyne,Corporate,United States,Miami,Florida,33101,South,2,1314.84,287.11,2020-01-15,SILVER,theresa.coyne@example.com,2020-01-15 06:30:00+00:00
SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,00000,Central,6,1306.09,-118.78,2017-02-06,SILVER,sibella.parks@example.com,2019-12-31 22:00:00+00:00
MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,8,1303.89,210.75,2017-12-03,SILVER,matt.collins@example.com,2019-12-31 22:00:00+00:00
EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610,Central,4,1303.48,97.11,2017-11-16,SILVER,eileen.kiefer@example.com,2019-12-31 22:00:00+00:00
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,5,1300.08,205.63,2016-06-29,SILVER,coreylock@example.com,2019-12-31 22:00:00+00:00
DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,9,1300.03,-38.91,2017-08-19,SILVER,denny.ordway@example.com,2019-12-31 22:00:00+00:00
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,5,1299.29,185.58,2017-12-17,SILVER,hallie.redmond@example.com,2019-12-31 22:00:00+00:00
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,2,1284.38,359.83,2014-11-21,SILVER,georgia.rosenberg@example.com,2019-12-31 22:00:00+00:00
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,5,1278.95,185.38,2017-09-30,SILVER,cari.sayre@example.com,2019-12-31 22:00:00+00:00
PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,8,1278.64,198.51,2017-10-22,SILVER,paul.stevenson@example.com,2019-12-31 22:00:00+00:00
SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,4,1271.09,199.65,2017-10-15,SILVER,stuart.van@example.com,2019-12-31 22:00:00+00:00
DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,07501,East,7,1267.32,294.07,2017-12-04,SILVER,doug.oconnell@example.com,2019-12-31 22:00:00+00:00
