customer_sk,customer_id,customer_name,segment,country,city,state,postal_code,region,total_orders,total_sales,total_profit,last_order_date,loyalty_tier,email,record_updated_at,record_hash,effective_start_date,effective_end_date,is_current
626,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,5,221.08,72.68,2016-03-22,BRONZE,robert.barroso@unknown.local,2019-12-31 22:00:00+00:00,f48a0279285d71813c758c9199f13135,2019-12-31 22:00:00+00:00,,True
627,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,4,2067.45,243.08,2017-11-06,SILVER,roger.barcio@example.com,2019-12-31 22:00:00+00:00,7f59db21ce8dcf302eca247dc2f7d6a6,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1026,RB-19705,Roger Barcio,Home Office,United States,Denver,Colorado,80202,West,8,3273.45,342.83,2020-01-15,GOLD,roger.barcio@example.com,2020-01-15 06:30:00+00:00,c06948f6046a9b78da97612d50afc88e,2020-01-15 06:30:00+00:00,,True
628,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,8,5633.32,-461.73,2017-11-28,PLATINUM,ross.baird@example.com,2019-12-31 22:00:00+00:00,78bc7daf64e809e9628212cd988e8454,2019-12-31 22:00:00+00:00,,True
629,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,6,966.41,63.99,2016-12-26,BRONZE,roy.collins@example.com,2019-12-31 22:00:00+00:00,b92ccfa675046b964242d952290a9d9f,2019-12-31 22:00:00+00:00,,True
630,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,6,885.75,10.56,2017-09-11,BRONZE,ryan.crowe@example.com,2019-12-31 22:00:00+00:00,99d99eb31998d0d87a66e8b9c9c31434,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1027,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,10,1256.4,13.8,2020-01-15,SILVER,ryan.crowe@example.com,2020-01-15 06:30:00+00:00,6e258c7549b9a7444c0e15d78f42be13,2020-01-15 06:30:00+00:00,,True
631,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,8,4272.93,480.59,2017-10-19,GOLD,rick.duston@example.com,2019-12-31 22:00:00+00:00,acec6c785c3c4b4d6c6fd05264388f4a,2019-12-31 22:00:00+00:00,,True
632,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,10,2912.89,734.52,2017-07-03,GOLD,rob.dowd@example.com,2019-12-31 22:00:00+00:00,5c40320dd1bd94bef0fbb56bfa35becd,2019-12-31 22:00:00+00:00,,True
633,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,5,2786.63,835.77,2017-09-07,GOLD,robert.dilbeck@example.com,2019-12-31 22:00:00+00:00,0df7da6dddd05cbbd3776d7c165d077f,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1028,RD-19660,Robert Dilbeck,Home Office,United States,Miami,Florida,33101,South,6,3576.41,968.15,2020-01-15,GOLD,robert.dilbeck@example.com,2020-01-15 06:30:00+00:00,961582b2b0e2d5023113dfa23603177b,2020-01-15 06:30:00+00:00,,True
634,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,10,1419.74,207.33,2017-12-09,SILVER,roger.demir@example.com,2019-12-31 22:00:00+00:00,cb028d5772db6cc826e421c71afc84d7,2019-12-31 22:00:00+00:00,,True
635,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,8,1137.62,318.46,2017-12-16,SILVER,ross.devincentis@example.com,2019-12-31 22:00:00+00:00,b0e2973701f882cd19e95e512055f9f9,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1029,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,11,1669.6,354.47,2020-01-15,SILVER,ross.devincentis@example.com,2020-01-15 06:30:00+00:00,f6a1960fafc10cd5a733497e050316f3,2020-01-15 06:30:00+00:00,,True
636,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,9,3133.92,455.53,2017-09-07,GOLD,ruben.dartt@example.com,2019-12-31 22:00:00+00:00,fabeb4a38881f69eabb7e080cb97f1d1,2019-12-31 22:00:00+00:00,,True
637,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,4,970.94,35.06,2017-11-18,BRONZE,russell.dascenzo@example.com,2019-12-31 22:00:00+00:00,e5dc39bbc937d2611a371d28f0447160,2019-12-31 22:00:00+00:00,,True
638,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,1,48.36,6.04,2014-12-29,BRONZE,ricardo.emerson@example.com,2019-12-31 22:00:00+00:00,eac25347dab3367e8427967dd0efc17d,2019-12-31 22:00:00+00:00,,True
639,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,5,876.7,209.23,2017-03-03,BRONZE,richard.eichhorn@example.com,2019-12-31 22:00:00+00:00,b0a6191953e5bb9cb808c3ec8e7b07b3,2019-12-31 22:00:00+00:00,,True
640,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,8,3309.15,633.71,2016-12-05,GOLD,randy.ferguson@example.com,2019-12-31 22:00:00+00:00,232c2306a7819d4838512dde3b83559b,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1030,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,12,3700.03,793.72,2020-01-15,GOLD,randy.ferguson@unknown.local,2020-01-15 06:30:00+00:00,250569f1c2b3ae865bd4f96f13adee17,2020-01-15 06:30:00+00:00,,True
641,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,7,2341.3,711.62,2017-10-02,SILVER,roland.fjeld@example.com,2019-12-31 22:00:00+00:00,33d9497d287b5fbd884be84c1e6eb72c,2019-12-31 22:00:00+00:00,,True
642,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,8,945.22,280.03,2017-12-24,BRONZE,roy.franzosisch@example.com,2019-12-31 22:00:00+00:00,4ab2b45ebbf4953406df22d0530e2e05,2019-12-31 22:00:00+00:00,,True
643,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,5,3621.38,563.79,2017-11-28,GOLD,rick.hansen@example.com,2019-12-31 22:00:00+00:00,8a58ca16c80d2c18e256ec83f5212461,2019-12-31 22:00:00+00:00,,True
644,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,02908,East,6,6979.18,1289.45,2016-09-19,PLATINUM,rick.huthwaite@example.com,2019-12-31 22:00:00+00:00,f1cfd0a61ff09e204e5fc752dc080b86,2019-12-31 22:00:00+00:00,,True
645,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,2,740.38,0.31,2016-07-29,BRONZE,ritsa.hightower@example.com,2019-12-31 22:00:00+00:00,57b17e8cdc52808470ed24f862efdb23,2019-12-31 22:00:00+00:00,,True
646,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,3,2085.74,172.63,2016-07-14,SILVER,rob.haberlin@example.com,2019-12-31 22:00:00+00:00,fd3ca125b05b9c3876e937c6a3bf2d3f,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1031,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,5,2885.46,208.41,2020-01-15,GOLD,rob.haberlin@example.com,2020-01-15 06:30:00+00:00,548e75b11949951befaba671140460b4,2020-01-15 06:30:00+00:00,,True
647,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,3,1460.19,269.69,2017-09-02,SILVER,ralph.kennedy@example.com,2019-12-31 22:00:00+00:00,2030436bd30decdd89d8059b8a96182e,2019-12-31 22:00:00+00:00,,True
648,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,8,6234.91,488.15,2017-08-31,PLATINUM,rob.lucas@example.com,2019-12-31 22:00:00+00:00,7c1575184853b7533a7522149e855547,2019-12-31 22:00:00+00:00,,True
649,RM-19375,Raymond Messe,Consumer,United States,Unknown,Vermont,05408,East,6,1453.47,392.15,2017-01-19,SILVER,raymond.messe@example.com,2019-12-31 22:00:00+00:00,783994b42e8d74ea80fcc84b18059462,2019-12-31 22:00:00+00:00,,True
650,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,5,5979.1,1902.54,2017-12-24,PLATINUM,robert.marley@example.com,2019-12-31 22:00:00+00:00,0f780c23ac21b4535a56cf7fa5673b18,2019-12-31 22:00:00+00:00,,True
651,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,1,98.35,28.69,2017-03-06,BRONZE,roland.murray@example.com,2019-12-31 22:00:00+00:00,c8c10fb8b3ddf34026ecf6e642d2e1a6,2019-12-31 22:00:00+00:00,,True
918,RN-20014,Rohan Nair,Home Office,United States,Chicago,Illinois,60610,Central,3,7412.05,1508.73,2020-01-15,PLATINUM,rohan.nair@example.com,2020-01-15 06:30:00+00:00,cb330a985ebc28d762d5c4fb2f2936f4,2020-01-15 06:30:00+00:00,,True
652,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,7,3815.48,-1262.57,2017-11-25,GOLD,rose.obrian@example.com,2019-12-31 22:00:00+00:00,fbeb6fc9d863de6deebb0def4030cb4c,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1032,RO-19780,Rose O'Brian,Corporate,United States,Houston,Texas,77070,Central,9,5767.9,-1290.41,2020-01-15,PLATINUM,rose.obrian@example.com,2020-01-15 06:30:00+00:00,ed8b8a75d7c222933b3e107d5fa0ec7b,2020-01-15 06:30:00+00:00,,True
653,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,4,954.65,59.54,2016-08-21,BRONZE,rachel.payne@example.com,2019-12-31 22:00:00+00:00,e0bf268f978a5f241229af80efc82931,2019-12-31 22:00:00+00:00,,True
654,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,12,5153.08,465.25,2017-11-27,PLATINUM,resi.polking@example.com,2019-12-31 22:00:00+00:00,506a234b20a7e6b19faec8cde9655724,2019-12-31 22:00:00+00:00,,True
655,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,8,2170.72,594.59,2017-12-02,SILVER,roy.phan@example.com,2019-12-31 22:00:00+00:00,b3570f02bc025160714573a20144f3bd,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1033,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98101,West,10,3255.45,679.18,2020-01-15,GOLD,roy.phan@example.com,2020-01-15 06:30:00+00:00,8feed714c7208189dbb3ea61f944e9d5,2020-01-15 06:30:00+00:00,,True
656,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,2,615.93,-73.83,2017-12-11,BRONZE,ralph.ritter@example.com,2019-12-31 22:00:00+00:00,7764eebd4f973d8697921efc24e0f9d9,2019-12-31 22:00:00+00:00,,True
657,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,00000,East,6,3302.26,721.68,2017-07-13,GOLD,rick.reed@example.com,2019-12-31 22:00:00+00:00,60681dbf4a513de0fbc50ebae21f2e2d,2019-12-31 22:00:00+00:00,,True
658,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,06450,East,5,3221.29,633.45,2017-10-15,GOLD,ricardo.sperren@example.com,2019-12-31 22:00:00+00:00,8af297268d90cbf6ce72496335ca48ba,2019-12-31 22:00:00+00:00,,True
659,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,8,4159.77,1206.39,2017-11-24,GOLD,roland.schwarz@example.com,2019-12-31 22:00:00+00:00,ca4a3def24b9519a954bf8d7992fa640,2019-12-31 22:00:00+00:00,,True
660,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,2,22.33,9.58,2017-12-11,BRONZE,roy.skaria@example.com,2019-12-31 22:00:00+00:00,0cb9991759b30789b0b5e6c74829118a,2019-12-31 22:00:00+00:00,,True
921,RS-20203,Ruby Sullivan,Home Office,United States,Phoenix,Arizona,85023,West,9,1685.15,226.76,2020-01-15,SILVER,ruby.sullivan@example.com,2020-01-15 06:30:00+00:00,278912361020c5d5d256039eb43bebef,2020-01-15 06:30:00+00:00,,True
922,RS-20280,Rafael Silva,Corporate,United States,New York City,New York,10024,East,4,3525.43,-98.48,2020-01-15,GOLD,rafael.silva@example.com,2020-01-15 06:30:00+00:00,c05d13a0f8d238e8353129538f7d6b64,2020-01-15 06:30:00+00:00,,True
661,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,7,7397.4,1586.63,2017-09-01,PLATINUM,rick.wilson@example.com,2019-12-31 22:00:00+00:00,f577ed75e7cb62fcc49e857ff36bfc9f,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1034,RW-19540,Rick Wilson,Corporate,United States,Boston,Massachusetts,02108,East,8,10981.05,2032.81,2020-01-15,PLATINUM,rick.wilson@example.com,2020-01-15 06:30:00+00:00,2ecf8c405807ec283af144c2bc3bb7ff,2020-01-15 06:30:00+00:00,,True
662,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,9,3279.75,698.83,2017-10-02,GOLD,rob.williams@example.com,2019-12-31 22:00:00+00:00,2fe530f166b4bdd2f275dde24e0532ef,2019-12-31 22:00:00+00:00,,True
663,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,5,3495.65,707.55,2017-10-12,GOLD,robert.waldorf@example.com,2019-12-31 22:00:00+00:00,064839f86cca779ebd9cc3dacabd0f37,2019-12-31 22:00:00+00:00,,True
664,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,10,4767.34,610.15,2017-10-28,GOLD,sue.ann.reed@example.com,2019-12-31 22:00:00+00:00,0cc15c84e2ce70f62d99336b5f730cd5,2019-12-31 22:00:00+00:00,,True
665,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,3,1348.02,157.67,2017-06-12,SILVER,sarah.bern@example.com,2019-12-31 22:00:00+00:00,6874f43e4843f2dbfcb8b9a9741c6243,2019-12-31 22:00:00+00:00,,True
666,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,6,6411.0,885.46,2017-06-25,PLATINUM,sarah.brown@example.com,2019-12-31 22:00:00+00:00,1e31b9430f886881ee5dea25a5d61563,2019-12-31 22:00:00+00:00,,True
667,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,7,8057.89,-2082.75,2017-11-13,PLATINUM,sean.braxton@example.com,2019-12-31 22:00:00+00:00,f2ac1bce9625838b9ce2bc6a7ea616c5,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1035,SB-20290,Sean Braxton,Corporate,United States,Unknown,Texas,78701,Central,8,11367.25,-2553.39,2020-01-15,PLATINUM,sean.braxton@example.com,2020-01-15 06:30:00+00:00,4c4ba87bf389c434536e9d6b625e23dd,2020-01-15 06:30:00+00:00,,True
668,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,5,3362.96,-317.05,2015-11-10,GOLD,sam.craven@example.com,2019-12-31 22:00:00+00:00,a26363c7777c3a5011b86dcc33eb9282,2019-12-31 22:00:00+00:00,,True
669,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,9,4624.57,1011.74,2017-11-20,GOLD,sample.company.a@example.com,2019-12-31 22:00:00+00:00,a50b370480fc66648ee210bc67475046,2019-12-31 22:00:00+00:00,,True
670,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,9,14142.33,5757.41,2017-01-15,PLATINUM,sanjit.chand@example.com,2019-12-31 22:00:00+00:00,ce44569c25c6943e25c49a2c22afd511,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1036,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,13,16545.55,6039.67,2020-01-15,PLATINUM,sanjit.chand@example.com,2020-01-15 06:30:00+00:00,7d84e4afc0c9f1b8300ccd6124488a3d,2020-01-15 06:30:00+00:00,,True
671,SC-20230,Scot Coram,Unknown,United States,Los Angeles,California,90004,West,4,4371.96,440.14,2017-08-03,GOLD,scot.coram@example.com,2019-12-31 22:00:00+00:00,9ac5010910a97d7339891e09cd33c04e,2019-12-31 22:00:00+00:00,,True
672,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415,Central,8,3729.79,671.0,2017-06-26,GOLD,scott.cohen@example.com,2019-12-31 22:00:00+00:00,87826ab72f2c8c740d9d9cc4a423337f,2019-12-31 22:00:00+00:00,,True
673,SC-20305,Sean Christensen,Consumer,United States,Unknown,Pennsylvania,19140,East,7,3979.06,229.16,2017-12-01,GOLD,sean.christensen@example.com,2019-12-31 22:00:00+00:00,b550a338ce22fe5acef58f63d3547841,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1037,SC-20305,Sean Christensen,Corporate,United States,Unknown,Pennsylvania,19140,East,10,5750.79,326.78,2020-01-15,PLATINUM,sean.christensen@example.com,2020-01-15 06:30:00+00:00,3c430a5e38a5d3d27a5c2a20e190ab46,2020-01-15 06:30:00+00:00,,True
674,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,9,5992.54,236.66,2017-11-30,PLATINUM,shahid.collister@example.com,2019-12-31 22:00:00+00:00,2fae2660ea4896b4d1fe7976006f2325,2019-12-31 22:00:00+00:00,,True
675,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,7,1875.0,379.56,2017-11-24,SILVER,shaun.chance@example.com,2019-12-31 22:00:00+00:00,ab1678ac96cbf37f2d54e10beb45c741,2019-12-31 22:00:00+00:00,,True
676,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,5,902.73,100.23,2017-09-29,BRONZE,sonia.cooley@example.com,2019-12-31 22:00:00+00:00,7ab00fc4e8bdd7fcf3d2096af68675f0,2019-12-31 22:00:00+00:00,,True
677,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,6,0.0,370.16,2017-08-26,SILVER,steve.carroll@example.com,2019-12-31 22:00:00+00:00,035d34e28361ac2abae1130eb304a795,2019-12-31 22:00:00+00:00,,True
678,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,10,2576.41,611.83,2017-10-02,GOLD,steve.chapman@example.com,2019-12-31 22:00:00+00:00,d668a8d781a11f3d3b4596e242e55da1,2019-12-31 22:00:00+00:00,,True
679,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,11,5226.21,1276.65,2017-06-26,PLATINUM,steven.cartwright@example.com,2019-12-31 22:00:00+00:00,ea0f48ef6d42e267fb873013ca0c24db,2019-12-31 22:00:00+00:00,,True
680,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,7,4492.66,-671.19,2017-11-19,GOLD,stewart.carmichael@example.com,2019-12-31 22:00:00+00:00,3f8dddd9a534449d8b924308ffcd06fa,2019-12-31 22:00:00+00:00,,True
681,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,4,279.26,51.83,2017-11-30,BRONZE,stuart.calhoun@example.com,2019-12-31 22:00:00+00:00,b7ed4cec43384d2afeca53b8543f67ee,2019-12-31 22:00:00+00:00,,True
682,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,2,280.63,31.18,2017-08-21,BRONZE,sung.chung@example.com,2019-12-31 22:00:00+00:00,bfc43c951f07696453e1aee45f454285,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1038,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,4,304.34,35.12,2020-01-15,BRONZE,sung.chung@example.com,2020-01-15 06:30:00+00:00,4c962b8fe5d7b4174d318857db0f895c,2020-01-15 06:30:00+00:00,,True
683,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,9,6121.11,1985.17,2017-06-13,PLATINUM,shirley.daniels@example.com,2019-12-31 22:00:00+00:00,649b809c8654ba79386400d6cb3003b8,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1039,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,10,9269.17,2311.84,2020-01-15,PLATINUM,shirley.daniels@example.com,2020-01-15 06:30:00+00:00,1bb012db7a47bf706a945f4372417eb1,2020-01-15 06:30:00+00:00,,True
684,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,11,12209.44,2650.68,2017-12-21,PLATINUM,sanjit.engle@example.com,2019-12-31 22:00:00+00:00,990ad45b93827d67c68df3d92253fff7,2019-12-31 22:00:00+00:00,,True
685,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,07011,East,7,763.55,228.16,2017-11-01,BRONZE,sandra.flanagan@example.com,2019-12-31 22:00:00+00:00,6061c5430f15422d95ad6635aff5164f,2019-12-31 22:00:00+00:00,,True
686,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,West,9,3422.79,286.9,2017-11-01,GOLD,sarah.foster@example.com,2019-12-31 22:00:00+00:00,6b08c9081cd83a4048629c0c2ee4d5fc,2019-12-31 22:00:00+00:00,,True
687,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,9,3336.54,539.94,2017-11-12,GOLD,sylvia.foulston@example.com,2019-12-31 22:00:00+00:00,952edb4aa65abe7dddc660d8c639cf88,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1040,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,10,4758.38,658.08,2020-01-15,GOLD,sylvia.foulston@example.com,2020-01-15 06:30:00+00:00,70982424e2364cd41e5c16a5f5d3ee3a,2020-01-15 06:30:00+00:00,,True
688,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,3,3406.58,570.44,2017-12-22,GOLD,sandra.glassco@example.com,2019-12-31 22:00:00+00:00,919c31f4e69c90f9970ecf467fb046ca,2019-12-31 22:00:00+00:00,,True
689,SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South,8,1884.8,-119.01,2017-06-30,SILVER,sheri.gordon@example.com,2019-12-31 22:00:00+00:00,548655d61f4917699a8df79f1eb600d5,2019-12-31 22:00:00+00:00,,True
690,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,6,3124.83,463.27,2017-09-13,GOLD,speros.goranitis@example.com,2019-12-31 22:00:00+00:00,3c4838c6e64a12a8812d22146cad1705,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1041,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,7,3662.29,591.32,2020-01-15,GOLD,speros.goranitis@example.com,2020-01-15 06:30:00+00:00,58b526dd49f61fa88ab3fe56f9d36693,2020-01-15 06:30:00+00:00,,True
691,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,3,47.95,-3.71,2017-05-18,BRONZE,susan.gilcrest@example.com,2019-12-31 22:00:00+00:00,020be4ca3da4db741ddbbd98a0c097e9,2019-12-31 22:00:00+00:00,,True
692,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,13,3406.84,558.47,2017-12-01,GOLD,sally.hughsby@example.com,2019-12-31 22:00:00+00:00,ad7992310ab1b44e1f7a766a0c1d8bb9,2019-12-31 22:00:00+00:00,,True
693,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,10,2180.72,-144.52,2017-12-07,SILVER,shahid.hopkins@unknown.local,2019-12-31 22:00:00+00:00,f19c10f3004bb725f35db7efc2bdad34,2019-12-31 22:00:00+00:00,,True
694,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,2,2096.39,260.63,2015-11-26,SILVER,stefanie.holloman@example.com,2019-12-31 22:00:00+00:00,23026e1d4d7abdaaebf2ddea882b9c28,2019-12-31 22:00:00+00:00,,True
695,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,12,3949.66,144.12,2017-09-26,GOLD,sanjit.jacobs@example.com,2019-12-31 22:00:00+00:00,32bf91cd6f47db536e39a4969e30676c,2019-12-31 22:00:00+00:00,,True
696,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,6,1341.04,-23.51,2017-12-01,SILVER,sarah.jordon@example.com,2019-12-31 22:00:00+00:00,2a3b03a08c3d410e78dd9d5dee865433,2019-12-31 22:00:00+00:00,,True
697,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,06824,East,5,1318.78,68.1,2017-04-21,SILVER,shirley.jackson@example.com,2019-12-31 22:00:00+00:00,c9abb9f976f18a93967491783c34b791,2019-12-31 22:00:00+00:00,,True
698,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,3,883.41,168.79,2017-12-22,BRONZE,sally.knutson@example.com,2019-12-31 22:00:00+00:00,564d2c52be64c55eed4c33a577335e54,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1042,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,4,1256.5,225.59,2020-01-15,SILVER,sally.knutson@example.com,2020-01-15 06:30:00+00:00,347ef8a69765f8af7e81de0c89df04a6,2020-01-15 06:30:00+00:00,,True
699,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,7,3053.01,527.97,2017-10-21,GOLD,sara.luxemburg@example.com,2019-12-31 22:00:00+00:00,ae6321fb365875238dd6bf6dbc97f574,2019-12-31 22:00:00+00:00,2020-01-15 06:30:00+00:00,False
1043,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,8,4160.01,752.81,2020-01-15,GOLD,sara.luxemburg@example.com,2020-01-15 06:30:00+00:00,6440d5593c29a3a1fbd98da3db81793b,2020-01-15 06:30:00+00:00,,True
700,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,00000,Central,4,244.49,-26.59,2016-11-04,BRONZE,sally.matthias@example.com,2019-12-31 22:00:00+00:00,d8afe2d139fe34924022b7668836f625,2019-12-31 22:00:00+00:00,,True
701,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,5,25043.05,-1980.74,2017-10-12,PLATINUM,sean.miller@example.com,2019-12-31 22:00:00+00:00,8a58907b2c1fbdff667c146394e123d5,2019-12-31 22:00:00+00:00,,True
702,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,1,1043.04,-237.29,2016-05-03,SILVER,susan.mackendrick@example.com,2019-12-31 22:00:00+00:00,fa21d621199dc4f4e1382fcef8178db2,2019-12-31 22:00:00+00:00,,True
703,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,12,5563.39,581.57,2017-12-05,PLATINUM,suzanne.mcnair@example.com,2019-12-31 22:00:00+00:00,9c796912f226dd0368d4820865ec7ca3,2019-12-31 22:00:00+00:00,,True
704,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,07501,East,6,1860.42,-716.86,2017-09-10,SILVER,skye.norling@unknown.local,2019-12-31 22:00:00+00:00,563cdb1a8678ef5f4ed68fd73a7ba029,2019-12-31 22:00:00+00:00,,True
705,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,7,3127.96,481.75,2017-10-12,GOLD,steve.nguyen@example.com,2019-12-31 22:00:00+00:00,cf5a126ce49b7249a3ee9230288aed20,2019-12-31 22:00:00+00:00,,True
